green_name,name,request_time,control_id,pattern,cross_id,cycle_len,ring_count,offset,cycle_list,phase_list,over_lap_phase_list,sink_time
经十路（洪山路-舜华路）,经十路-奥体中路,2026-04-01 07:11:30,315953,46,13NM40B6010,220,3,95,{"Cycle2":"5 7_12_"，"Cycle3":"6_8_"，"Cycle1":"2 1_4 3_"},[{"minGTime":"3 7 7 3 7 14 3 14 5 0 0 3 0 0 0 0"，"maxGTime":"60 60 60 60 60 60 60 60 60 0 0 60 0 0 0 0"，"greenTime":"62 54 52 27 107 129 22 85 0 0 0 88 0 0 0 0"，"yellowTime":"3 3 3 3 3 3 0 3 0 0 0 0 0 0 0 0"，"redTime":"5 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"368 368 2176 2176 35 339 35 2060 35 0 0 140 0 0 0 0"，"channelDim":"6425634 24930 1634558465 1634558500 98 2850 0 0 36 0 0 0 0 0 0 0"，"direction":"10019 5927 1517329 1517443 39 35 0 0 131 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"264 15 12 14 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"36 98 109 97 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:11:30
经十路（洪山路-舜华路）,经十路-奥体东路,2026-04-01 07:11:30,467627,13,13NOT0B5VV0,220,3,126,{"Cycle2":"5 8 10 12_7 2_"，"Cycle3":"14 6 13_15_"，"Cycle1":"1 9 11_16 3 4_"},[{"minGTime":"45 10 45 3 45 7 10 3 15 15 3 3 5 14 14 7"，"maxGTime":"50 60 50 60 50 60 50 60 20 20 60 60 60 60 60 60"，"greenTime":"96 15 45 5 93 7 52 3 42 42 3 3 69 62 70 17"，"yellowTime":"3 3 3 0 3 3 3 0 3 3 0 0 3 3 3 3"，"redTime":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"15024 49164 16450 16450 13601 3985 49164 13601 15024 13601 15024 13601 3985 3985 32846 16450"，"channelDim":"19810 0 27905 0 3362 0 11585 0 8545 101 0 0 0 0 0 0"，"direction":"39 0 17 0 35 0 21 0 4887 151 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"4 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"109 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:11:30
旅游路（汉峪西路-凤凰路）,旅游路东段-舜华南路,2026-04-01 07:21:30,779836,67,13NU80B5RI0,200,3,36,{"Cycle2":"6 4_7 10_"，"Cycle3":"12 13_14 15 16_"，"Cycle1":"1 5_11 8 2_"},[{"minGTime":"4 2 14 6 14 14 14 14 10 10 6 14 7 14 3 14"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60"，"greenTime":"21 2 0 32 81 72 40 48 0 47 35 97 7 21 4 56"，"yellowTime":"3 2 0 3 3 3 3 3 0 0 0 3 3 3 3 3"，"redTime":"0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"6188 57920 6161 6161 6188 6161 58754 57920 57920 58754 57920 61 61 1986 1986 1986"，"channelDim":"578 65 0 24897 19810 3362 0 1631661378 0 0 24897 0 27906 7144002 578 0"，"direction":"8485 21 0 5909 39 35 0 1512741 0 0 5909 0 33 8485 8485 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"1162 24577 24577 1160 12288 12288 0 0 0 0 0 0 0 0 0 0"，"direction":"65 66 2 97 2 109 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:21:30
舜华南路（旅游路-华茂路）,旅游路东段-舜华南路,2026-04-01 07:21:30,779836,67,13NU80B5RI0,200,3,36,{"Cycle2":"6 4_7 10_"，"Cycle3":"12 13_14 15 16_"，"Cycle1":"1 5_11 8 2_"},[{"minGTime":"4 2 14 6 14 14 14 14 10 10 6 14 7 14 3 14"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60"，"greenTime":"21 2 0 32 81 72 40 48 0 47 35 97 7 21 4 56"，"yellowTime":"3 2 0 3 3 3 3 3 0 0 0 3 3 3 3 3"，"redTime":"0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"6188 57920 6161 6161 6188 6161 58754 57920 57920 58754 57920 61 61 1986 1986 1986"，"channelDim":"578 65 0 24897 19810 3362 0 1631661378 0 0 24897 0 27906 7144002 578 0"，"direction":"8485 21 0 5909 39 35 0 1512741 0 0 5909 0 33 8485 8485 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"1162 24577 24577 1160 12288 12288 0 0 0 0 0 0 0 0 0 0"，"direction":"65 66 2 97 2 109 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:21:30
经十路（洪山路-舜华路）,经十路-转山西路,2026-04-01 07:21:30,805909,58,13NG90B5V90,220,3,110,{"Cycle2":"5 12 6 8_7 10_"，"Cycle3":"13 14_15_"，"Cycle1":"1 11 2 4_3 9_"},[{"minGTime":"35 12 35 3 20 12 20 3 3 3 3 5 14 14 14 0"，"maxGTime":"45 20 45 60 40 20 40 60 60 60 60 60 60 60 60 0"，"greenTime":"107 37 57 3 47 87 37 3 3 20 4 14 50 104 60 0"，"yellowTime":"3 3 3 0 3 3 3 0 0 0 0 0 0 3 3 0"，"redTime":"0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0"，"concurrent":"14512 14512 16960 14512 13323 13323 16644 13323 16960 16644 14512 13323 3259 3259 836 0"，"channelDim":"19810 8485 0 0 3106 97 2977094 0 0 11629 0 0 0 0 0 0"，"direction":"39 5011 0 0 35 23 53 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"2 576 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"33 27949 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:21:30
经十路（舜耕路-山大路）,经十路-舜耕路,2026-04-01 07:31:31,228849,76,13MOD0B5SI0,220,3,20,{"Cycle2":"5 6 13_7 11_"，"Cycle3":"9 10 8 12_16 14 15_"，"Cycle1":"1 2_3 4_"},[{"minGTime":"14 25 10 25 14 65 14 10 3 8 25 10 1 12 14 7"，"maxGTime":"60 45 60 40 60 90 60 60 60 60 40 60 60 60 60 60"，"greenTime":"24 88 16 72 24 87 53 66 7 23 37 13 1 18 37 35"，"yellowTime":"3 3 3 3 3 3 3 3 3 3 3 3 0 3 3 3"，"redTime":"3 0 5 0 3 0 3 0 0 0 0 0 0 0 0 0"，"concurrent":"7088 7088 58432 58432 2947 2947 57356 4147 4147 4147 57356 4147 2947 1100 1100 1100"，"channelDim":"97 3362 1 11586 17185 4410722 17217 0 9059 0 7160584 3 0 0 9059 0"，"direction":"23 35 17 37 17683 17703 17685 0 17223 0 17761 65 0 0 17223 0"}],[{"modifierPhases":"0 1136 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"16640 1136 2048 1024 8 0 0 0 0 0 0 0 0 0 0 0"，"direction":"25379 67 3 109 45 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:31:31
经十路（洪山路-舜华路）,经十路-奥体东路,2026-04-01 07:41:30,467627,52,13NOT0B5VV0,220,3,126,{"Cycle2":"5 8 10 12_7 2_"，"Cycle3":"14 6 13_15_"，"Cycle1":"1 9 11_16 3 4_"},[{"minGTime":"45 10 45 3 45 7 10 3 15 15 3 3 5 14 14 7"，"maxGTime":"50 60 50 60 50 60 50 60 20 20 60 60 60 60 60 60"，"greenTime":"89 12 45 5 86 12 52 3 52 52 3 3 62 67 67 14"，"yellowTime":"3 3 3 0 3 3 3 0 3 3 0 0 3 3 3 3"，"redTime":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"15024 49164 16450 16450 13601 3985 49164 13601 15024 13601 15024 13601 3985 3985 32846 16450"，"channelDim":"19810 0 27905 0 3362 0 11585 0 8545 101 0 0 0 0 0 0"，"direction":"39 0 17 0 35 0 21 0 4887 151 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"4 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"109 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:41:30
经十路（洪山路-舜华路）,经十路-转山西路,2026-04-01 07:41:30,805909,61,13NG90B5V90,220,3,110,{"Cycle2":"5 12 6 8_7 10_"，"Cycle3":"13 14_15_"，"Cycle1":"1 11 2 4_3 9_"},[{"minGTime":"35 12 35 3 20 12 20 3 3 3 3 5 14 14 14 0"，"maxGTime":"45 20 45 60 40 20 40 60 60 60 60 60 60 60 60 0"，"greenTime":"112 32 57 3 47 87 45 3 3 12 4 14 50 104 60 0"，"yellowTime":"3 3 3 0 3 3 3 0 0 0 0 0 0 3 3 0"，"redTime":"0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0"，"concurrent":"14512 14512 16960 14512 13323 13323 16644 13323 16960 16644 14512 13323 3259 3259 836 0"，"channelDim":"19810 8485 0 0 3106 97 2977094 0 0 11629 0 0 0 0 0 0"，"direction":"39 5011 0 0 35 23 53 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"2 576 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"33 27949 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:41:30
经十路（洪山路-舜华路）,经十路-奥体中路,2026-04-01 07:41:31,315953,49,13NM40B6010,220,3,95,{"Cycle2":"5 7_12_"，"Cycle3":"6_8_"，"Cycle1":"2 1_4 3_"},[{"minGTime":"3 7 7 3 7 14 3 14 5 0 0 3 0 0 0 0"，"maxGTime":"60 60 60 60 60 60 60 60 60 0 0 60 0 0 0 0"，"greenTime":"62 52 54 27 105 127 22 87 0 0 0 90 0 0 0 0"，"yellowTime":"3 3 3 3 3 3 0 3 0 0 0 0 0 0 0 0"，"redTime":"5 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"368 368 2176 2176 35 339 35 2060 35 0 0 140 0 0 0 0"，"channelDim":"6425634 24930 1634558465 1634558500 98 2850 0 0 36 0 0 0 0 0 0 0"，"direction":"10019 5927 1517329 1517443 39 35 0 0 131 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"264 15 12 14 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"36 98 109 97 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:41:31
旅游路（汉峪西路-凤凰路）,旅游路东段-舜华南路,2026-04-01 07:41:31,779836,70,13NU80B5RI0,200,3,36,{"Cycle2":"6 4_7 10_"，"Cycle3":"12 13_14 15 16_"，"Cycle1":"1 5_11 8 2_"},[{"minGTime":"4 2 14 6 14 14 14 14 10 10 6 14 7 14 3 14"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60"，"greenTime":"20 3 0 44 84 62 40 45 0 45 35 98 8 21 4 54"，"yellowTime":"3 2 0 3 3 3 3 3 0 0 0 3 3 3 3 3"，"redTime":"0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"6188 57920 6161 6161 6188 6161 58754 57920 57920 58754 57920 61 61 1986 1986 1986"，"channelDim":"578 65 0 24897 19810 3362 0 1631661378 0 0 24897 0 27906 7144002 578 0"，"direction":"8485 21 0 5909 39 35 0 1512741 0 0 5909 0 33 8485 8485 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"1162 24577 24577 1160 12288 12288 0 0 0 0 0 0 0 0 0 0"，"direction":"65 66 2 97 2 109 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:41:31
舜华南路（旅游路-华茂路）,旅游路东段-舜华南路,2026-04-01 07:41:31,779836,70,13NU80B5RI0,200,3,36,{"Cycle2":"6 4_7 10_"，"Cycle3":"12 13_14 15 16_"，"Cycle1":"1 5_11 8 2_"},[{"minGTime":"4 2 14 6 14 14 14 14 10 10 6 14 7 14 3 14"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60"，"greenTime":"20 3 0 44 84 62 40 45 0 45 35 98 8 21 4 54"，"yellowTime":"3 2 0 3 3 3 3 3 0 0 0 3 3 3 3 3"，"redTime":"0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"6188 57920 6161 6161 6188 6161 58754 57920 57920 58754 57920 61 61 1986 1986 1986"，"channelDim":"578 65 0 24897 19810 3362 0 1631661378 0 0 24897 0 27906 7144002 578 0"，"direction":"8485 21 0 5909 39 35 0 1512741 0 0 5909 0 33 8485 8485 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"1162 24577 24577 1160 12288 12288 0 0 0 0 0 0 0 0 0 0"，"direction":"65 66 2 97 2 109 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:41:31
经十路（舜耕路-山大路）,经十路-舜耕路,2026-04-01 08:01:30,228849,79,13MOD0B5SI0,220,3,20,{"Cycle2":"5 6 13_7 11_"，"Cycle3":"9 10 8 12_16 14 15_"，"Cycle1":"1 2_3 4_"},[{"minGTime":"14 25 10 25 14 65 14 10 3 8 25 10 1 12 14 7"，"maxGTime":"60 45 60 40 60 90 60 60 60 60 40 60 60 60 60 60"，"greenTime":"24 88 16 72 24 87 52 64 4 26 38 15 1 17 38 35"，"yellowTime":"3 3 3 3 3 3 3 3 3 3 3 3 0 3 3 3"，"redTime":"3 0 5 0 3 0 3 0 0 0 0 0 0 0 0 0"，"concurrent":"7088 7088 58432 58432 2947 2947 57356 4147 4147 4147 57356 4147 2947 1100 1100 1100"，"channelDim":"97 3362 1 11586 17185 4410722 17217 0 9059 0 7160584 3 0 0 9059 0"，"direction":"23 35 17 37 17683 17703 17685 0 17223 0 17761 65 0 0 17223 0"}],[{"modifierPhases":"0 1136 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"16640 1136 2048 1024 8 0 0 0 0 0 0 0 0 0 0 0"，"direction":"25379 67 3 109 45 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 08:01:30
经十路（洪山路-舜华路）,经十路-转山西路,2026-04-01 08:11:30,805909,67,13NG90B5V90,220,3,110,{"Cycle2":"5 12 6 8_7 10_"，"Cycle3":"13 14_15_"，"Cycle1":"1 11 2 4_3 9_"},[{"minGTime":"35 12 35 3 20 12 20 3 3 3 3 5 14 14 14 0"，"maxGTime":"45 20 45 60 40 20 40 60 60 60 60 60 60 60 60 0"，"greenTime":"112 34 54 3 59 74 46 3 5 10 3 16 52 103 59 0"，"yellowTime":"3 3 3 0 3 3 3 0 0 0 0 0 0 3 3 0"，"redTime":"0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0"，"concurrent":"14512 14512 16960 14512 13323 13323 16644 13323 16960 16644 14512 13323 3259 3259 836 0"，"channelDim":"19810 8485 0 0 3106 97 2977094 0 0 11629 0 0 0 0 0 0"，"direction":"39 5011 0 0 35 23 53 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"2 576 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"33 27949 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 08:11:30
经十路（舜耕路-山大路）,经十路-舜耕路,2026-04-01 08:21:30,228849,82,13MOD0B5SI0,220,3,20,{"Cycle2":"5 6 13_7 11_"，"Cycle3":"9 10 8 12_16 14 15_"，"Cycle1":"1 2_3 4_"},[{"minGTime":"14 25 10 25 14 65 14 10 3 8 25 10 1 12 14 7"，"maxGTime":"60 45 60 40 60 90 60 60 60 60 40 60 60 60 60 60"，"greenTime":"24 95 16 65 24 94 46 64 4 26 37 22 1 12 37 34"，"yellowTime":"3 3 3 3 3 3 3 3 3 3 3 3 0 3 3 3"，"redTime":"3 0 5 0 3 0 3 0 0 0 0 0 0 0 0 0"，"concurrent":"7088 7088 58432 58432 2947 2947 57356 4147 4147 4147 57356 4147 2947 1100 1100 1100"，"channelDim":"97 3362 1 11586 17185 4410722 17217 0 9059 0 7160584 3 0 0 9059 0"，"direction":"23 35 17 37 17683 17703 17685 0 17223 0 17761 65 0 0 17223 0"}],[{"modifierPhases":"0 1136 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"16640 1136 2048 1024 8 0 0 0 0 0 0 0 0 0 0 0"，"direction":"25379 67 3 109 45 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 08:21:30
经十路（洪山路-舜华路）,经十路-奥体中路,2026-04-01 08:31:30,315953,52,13NM40B6010,220,3,95,{"Cycle2":"5 7_12_"，"Cycle3":"6_8_"，"Cycle1":"2 1_4 3_"},[{"minGTime":"3 7 7 3 7 14 3 14 5 0 0 3 0 0 0 0"，"maxGTime":"60 60 60 60 60 60 60 60 60 0 0 60 0 0 0 0"，"greenTime":"62 54 52 27 107 129 22 85 0 0 0 88 0 0 0 0"，"yellowTime":"3 3 3 3 3 3 0 3 0 0 0 0 0 0 0 0"，"redTime":"5 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"368 368 2176 2176 35 339 35 2060 35 0 0 140 0 0 0 0"，"channelDim":"6425634 24930 1634558465 1634558500 98 2850 0 0 36 0 0 0 0 0 0 0"，"direction":"10019 5927 1517329 1517443 39 35 0 0 131 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"264 15 12 14 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"36 98 109 97 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 08:31:30
经十路（洪山路-舜华路）,经十路-奥体东路,2026-04-01 08:31:30,467627,55,13NOT0B5VV0,220,3,126,{"Cycle2":"5 8 10 12_7 2_"，"Cycle3":"14 6 13_15_"，"Cycle1":"1 9 11_16 3 4_"},[{"minGTime":"45 10 45 3 45 7 10 3 15 15 3 3 5 14 14 7"，"maxGTime":"50 60 50 60 50 60 50 60 20 20 60 60 60 60 60 60"，"greenTime":"94 12 45 5 91 7 52 3 47 47 3 3 62 72 67 14"，"yellowTime":"3 3 3 0 3 3 3 0 3 3 0 0 3 3 3 3"，"redTime":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"15024 49164 16450 16450 13601 3985 49164 13601 15024 13601 15024 13601 3985 3985 32846 16450"，"channelDim":"19810 0 27905 0 3362 0 11585 0 8545 101 0 0 0 0 0 0"，"direction":"39 0 17 0 35 0 21 0 4887 151 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"4 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"109 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 08:31:30
旅游路（汉峪西路-凤凰路）,旅游路东段-舜华南路,2026-04-01 08:31:30,779836,67,13NU80B5RI0,200,3,36,{"Cycle2":"6 4_7 10_"，"Cycle3":"12 13_14 15 16_"，"Cycle1":"1 5_11 8 2_"},[{"minGTime":"4 2 14 6 14 14 14 14 10 10 6 14 7 14 3 14"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60"，"greenTime":"21 2 0 32 81 72 40 48 0 47 35 97 7 21 4 56"，"yellowTime":"3 2 0 3 3 3 3 3 0 0 0 3 3 3 3 3"，"redTime":"0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"6188 57920 6161 6161 6188 6161 58754 57920 57920 58754 57920 61 61 1986 1986 1986"，"channelDim":"578 65 0 24897 19810 3362 0 1631661378 0 0 24897 0 27906 7144002 578 0"，"direction":"8485 21 0 5909 39 35 0 1512741 0 0 5909 0 33 8485 8485 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"1162 24577 24577 1160 12288 12288 0 0 0 0 0 0 0 0 0 0"，"direction":"65 66 2 97 2 109 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 08:31:30
舜华南路（旅游路-华茂路）,旅游路东段-舜华南路,2026-04-01 08:31:30,779836,67,13NU80B5RI0,200,3,36,{"Cycle2":"6 4_7 10_"，"Cycle3":"12 13_14 15 16_"，"Cycle1":"1 5_11 8 2_"},[{"minGTime":"4 2 14 6 14 14 14 14 10 10 6 14 7 14 3 14"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60"，"greenTime":"21 2 0 32 81 72 40 48 0 47 35 97 7 21 4 56"，"yellowTime":"3 2 0 3 3 3 3 3 0 0 0 3 3 3 3 3"，"redTime":"0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"6188 57920 6161 6161 6188 6161 58754 57920 57920 58754 57920 61 61 1986 1986 1986"，"channelDim":"578 65 0 24897 19810 3362 0 1631661378 0 0 24897 0 27906 7144002 578 0"，"direction":"8485 21 0 5909 39 35 0 1512741 0 0 5909 0 33 8485 8485 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"1162 24577 24577 1160 12288 12288 0 0 0 0 0 0 0 0 0 0"，"direction":"65 66 2 97 2 109 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 08:31:30
经十路（洪山路-舜华路）,经十路-转山西路,2026-04-01 08:31:30,805909,70,13NG90B5V90,220,3,110,{"Cycle2":"5 12 6 8_7 10_"，"Cycle3":"13 14_15_"，"Cycle1":"1 2 4_3 9_"},[{"minGTime":"35 12 35 3 20 12 20 3 3 3 3 5 14 14 14 0"，"maxGTime":"45 20 45 60 40 20 40 60 60 60 60 60 60 60 60 0"，"greenTime":"117 35 51 3 77 70 46 3 5 7 0 5 52 106 56 0"，"yellowTime":"3 3 3 0 3 3 3 0 0 0 0 0 0 3 3 0"，"redTime":"0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0"，"concurrent":"14512 14512 16960 14512 13323 13323 16644 13323 16960 16644 14512 13323 3259 3259 836 0"，"channelDim":"19810 8485 0 0 3106 97 2977094 0 0 11629 0 0 0 0 0 0"，"direction":"39 5011 0 0 35 23 53 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"2 576 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"33 27949 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 08:31:30
旅游路（汉峪西路-凤凰路）,旅游路东段-舜华南路,2026-04-01 08:41:30,779836,43,13NU80B5RI0,200,3,36,{"Cycle2":"6 4_7 10_"，"Cycle3":"12 13_14 15 16_"，"Cycle1":"1 5_11 8 2_"},[{"minGTime":"4 2 14 6 14 14 14 14 10 10 6 14 7 14 3 14"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60"，"greenTime":"18 2 0 28 90 82 40 44 0 41 33 103 7 19 4 52"，"yellowTime":"3 2 0 3 3 3 3 3 0 0 0 3 3 3 3 3"，"redTime":"0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"6188 57920 6161 6161 6188 6161 58754 57920 57920 58754 57920 61 61 1986 1986 1986"，"channelDim":"578 65 0 24897 19810 3362 0 1631661378 0 0 24897 0 27906 7144002 578 0"，"direction":"8485 21 0 5909 39 35 0 1512741 0 0 5909 0 33 8485 8485 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"1162 24577 24577 1160 12288 12288 0 0 0 0 0 0 0 0 0 0"，"direction":"65 66 2 97 2 109 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 08:41:30
舜华南路（旅游路-华茂路）,旅游路东段-舜华南路,2026-04-01 08:41:30,779836,43,13NU80B5RI0,200,3,36,{"Cycle2":"6 4_7 10_"，"Cycle3":"12 13_14 15 16_"，"Cycle1":"1 5_11 8 2_"},[{"minGTime":"4 2 14 6 14 14 14 14 10 10 6 14 7 14 3 14"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60"，"greenTime":"18 2 0 28 90 82 40 44 0 41 33 103 7 19 4 52"，"yellowTime":"3 2 0 3 3 3 3 3 0 0 0 3 3 3 3 3"，"redTime":"0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"6188 57920 6161 6161 6188 6161 58754 57920 57920 58754 57920 61 61 1986 1986 1986"，"channelDim":"578 65 0 24897 19810 3362 0 1631661378 0 0 24897 0 27906 7144002 578 0"，"direction":"8485 21 0 5909 39 35 0 1512741 0 0 5909 0 33 8485 8485 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"1162 24577 24577 1160 12288 12288 0 0 0 0 0 0 0 0 0 0"，"direction":"65 66 2 97 2 109 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 08:41:30
舜华南路（华云路-华汉路）,舜华南路-华汉路,2026-04-01 09:01:30,1377,3,13NTR0B5P60,50,1,25,{"Cycle1":"1 2"},[{"minGTime":"21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"maxGTime":"21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"greenTime":"21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"yellowTime":"3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"redTime":"1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"channelDim":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"1_5，3_20，5_5，5_6，7_20 1_20，3_1，3_6，5_20，7_1，7_6 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 09:01:30
